Date,Time,Latitude,Longitude,Altitude,Speed,Course,Type,Distance,Essential
8/18/2013,5:43:28,21.565432,-158.818314,-47.65,16164,345,0,410.21,1
8/18/2013,5:46:39,21.563965,-158.815536,-13.12,20736,16,0,330.36,1
8/18/2013,5:49:50,21.565359,-158.812744,-68.09,21276,83,0,327.7,1
8/18/2013,5:53:01,21.57291,-158.811386,50.28,11700,18,0,851.3,1
8/18/2013,5:56:12,21.57,-158.807602,7.38,22212,125,0,507.75,1
8/18/2013,5:59:23,21.562939,-158.802002,-27.85,34380,179,0,975.61,1
8/18/2013,6:02:32,21.555729,-158.796631,87.11,27108,42,0,975.33,1
8/18/2013,6:05:30,21.550941,-158.790085,16.16,24480,81,0,861.26,1
8/18/2013,6:08:28,21.543697,-158.783249,14.28,18180,197,0,1071.77,1
8/18/2013,6:11:26,21.534475,-158.776855,6.98,28512,164,0,1220.2,1
8/18/2013,6:14:24,21.52289,-158.772064,-4.14,31860,1,0,1380.23,1
8/18/2013,6:17:22,21.515896,-158.766006,54.8,28296,97,0,998.76,1
8/18/2013,6:20:20,21.511927,-158.760132,-3.94,32112,147,0,751.01,1
8/18/2013,6:23:18,21.509411,-158.752426,2.76,28908,22,0,844.85,1
8/18/2013,6:26:17,21.507862,-158.742722,-26.3,20124,200,0,1018.56,1
8/18/2013,6:29:15,21.504837,-158.734619,16.43,8424,121,0,903.25,1
8/18/2013,6:32:13,21.496761,-158.72728,7.02,26712,28,0,1175.97,1
8/18/2013,6:35:11,21.501001,-158.719955,83.85,7920,148,0,892.52,1
8/18/2013,6:38:09,21.507549,-158.71814,-25.63,15408,29,0,751.93,1
8/18/2013,6:41:06,21.513792,-158.716751,-20.19,6552,6,0,708.91,1
8/18/2013,6:44:06,21.508509,-158.725021,15.49,31140,193,0,1037.8,1
8/18/2013,6:47:05,21.496342,-158.718445,-30.78,3852,340,0,1514.33,1
8/18/2013,6:50:06,21.495867,-158.71907,-5.24,24588,313,0,83.49,1
8/18/2013,6:53:07,21.497164,-158.718124,-5.95,7488,129,0,174.29,1
8/18/2013,6:56:13,21.497362,-158.718246,-14.49,0,177,0,25.38,1
8/18/2013,6:59:17,21.497322,-158.718262,2.9,0,251,0,4.75,
8/18/2013,7:02:19,21.497629,-158.718552,-27.06,0,272,0,45.45,
8/18/2013,7:05:22,21.497768,-158.718613,-21.76,2808,308,0,16.69,
8/18/2013,7:08:22,21.497768,-158.718552,43.7,0,355,0,6.31,
8/18/2013,7:11:24,21.498022,-158.718811,-6.37,3312,140,0,38.93,1
8/18/2013,7:14:29,21.498152,-158.718704,13.35,0,303,0,18.21,1
8/18/2013,7:17:31,21.498508,-158.719009,-48.2,0,70,0,50.62,
8/18/2013,7:20:33,21.498558,-158.71846,27.43,0,120,0,57.07,
8/18/2013,7:23:36,21.498638,-158.719345,20.82,0,339,0,91.99,
8/18/2013,7:26:39,21.498562,-158.719833,40.99,0,39,0,51.19,
8/18/2013,7:29:44,21.498842,-158.719742,46.83,0,101,0,32.53,
8/18/2013,7:32:47,21.499231,-158.719681,19.33,0,305,0,43.71,
8/18/2013,7:35:53,21.499313,-158.719254,71.32,0,108,0,45.11,
8/18/2013,7:38:54,21.49929,-158.718094,50.9,18360,173,0,120.04,1
8/18/2013,7:41:53,21.501825,-158.718246,153.39,8388,208,0,282.32,1
8/18/2013,7:44:51,21.50215,-158.714371,-100.29,13176,61,0,402.52,1
8/18/2013,7:47:54,21.511038,-158.716232,-106.4,19980,347,0,1006.88,1
8/18/2013,7:50:58,21.5072,-158.715302,-97.25,43200,190,0,437.48,1
8/18/2013,7:53:57,21.503576,-158.712128,-96.57,12456,142,0,519.81,1
8/18/2013,7:57:09,21.503555,-158.711655,79.52,0,74,0,48.99,1
8/18/2013,8:04:17,21.503555,-158.711655,79.52,0,74,0,0,
8/18/2013,8:19:01,21.492088,-158.679993,18.65,28800,142,0,3515.14,1
8/18/2013,8:37:12,21.497309,-158.676819,22.61,0,129,0,666.99,
8/18/2013,8:50:40,21.509005,-158.669662,28.38,19620,156,0,1496.54,1
8/18/2013,9:02:03,21.506647,-158.672195,34.7,25740,154,0,370.7,1
8/18/2013,9:11:21,21.514431,-158.660599,34.59,2124,325,0,1479.26,
8/18/2013,9:20:33,21.506264,-158.667648,16.8,576,140,0,1164.67,1
8/18/2013,9:29:54,21.509354,-158.663727,1.17,0,317,0,531.6,1
8/18/2013,9:33:05,21.509466,-158.663712,-9.44,0,163,0,12.55,
8/18/2013,9:36:11,21.507708,-158.662048,-5.98,9288,151,0,260.47,1
8/18/2013,9:39:20,21.503971,-158.659988,-14.85,0,49,0,467,1
8/18/2013,9:42:27,21.506783,-158.658188,15.4,28296,357,0,363.93,1
8/18/2013,9:45:37,21.509237,-158.65683,7.17,0,29,0,306.91,1
8/18/2013,9:48:50,21.509394,-158.656631,-17.77,0,359,0,26.99,
8/18/2013,9:52:01,21.507551,-158.656616,-0.8,43848,182,0,204.94,1
8/18/2013,9:55:10,21.501547,-158.655807,13.17,20016,82,0,672.84,1
8/18/2013,9:58:15,21.503912,-158.656616,3.17,26712,88,0,275.97,1
8/18/2013,10:01:26,21.502361,-158.654984,10.15,29160,170,0,241.35,1
8/18/2013,10:04:35,21.50235,-158.654465,6.97,0,109,0,53.71,1
8/18/2013,10:07:44,21.504696,-158.651886,30.81,0,210,0,373.15,
8/18/2013,10:10:51,21.502581,-158.65416,-3.04,14328,53,0,332.65,
8/18/2013,10:13:58,21.5019,-158.654877,14.38,24048,57,0,106,1
8/18/2013,10:17:07,21.501955,-158.652649,13.39,32292,157,0,230.58,1
8/18/2013,10:20:21,21.500061,-158.652832,22.57,0,25,0,211.45,1
8/18/2013,10:23:43,21.500135,-158.652573,3.5,612,205,0,28.03,
8/18/2013,10:26:59,21.496483,-158.657608,-20.71,25668,321,0,660.5,
8/18/2013,10:30:13,21.499523,-158.660934,16.34,30456,171,0,482.36,
8/18/2013,10:33:30,21.501211,-158.656021,10.51,13932,47,0,541.84,
8/18/2013,10:37:03,21.503872,-158.655228,9.77,1656,66,0,307.05,
8/18/2013,10:40:42,21.503511,-158.654404,1.37,0,41,0,94.23,
8/18/2013,10:43:48,21.502029,-158.652512,-18.64,11448,139,0,255.87,1
8/18/2013,10:46:53,21.497656,-158.647278,29.63,1692,167,0,727.78,1
8/18/2013,10:50:00,21.497755,-158.646973,10.06,0,307,0,33.42,1
8/18/2013,10:53:06,21.499882,-158.655151,12.03,1188,60,0,878.52,
8/18/2013,10:56:12,21.499783,-158.654831,21.17,504,125,0,34.89,1
8/18/2013,10:59:17,21.503712,-158.661667,-7.77,2592,98,0,831.29,1
8/18/2013,11:02:23,21.504124,-158.655548,25.29,0,322,0,634.7,1
8/18/2013,11:05:26,21.504034,-158.655258,15.28,0,153,0,31.63,
8/18/2013,11:08:32,21.503942,-158.654831,10.15,0,328,0,45.34,
8/18/2013,11:11:38,21.503803,-158.654419,1.92,1440,128,0,45.34,1
8/18/2013,11:14:40,21.503675,-158.654037,5.15,1764,78,0,42,1
8/18/2013,11:17:45,21.503572,-158.653641,7.42,0,11,0,42.54,
8/18/2013,11:20:48,21.503384,-158.653534,51.12,0,144,0,23.65,
8/18/2013,11:23:54,21.503256,-158.653046,7.28,1188,142,0,52.45,1
8/18/2013,11:26:57,21.50157,-158.654053,8.03,27216,349,0,214.48,1
8/18/2013,11:30:00,21.499844,-158.65097,11.7,864,287,0,372.25,1
8/18/2013,11:33:05,21.499771,-158.650864,14.96,1836,88,0,13.64,1
8/18/2013,11:36:11,21.49963,-158.650574,9.05,2232,187,0,33.85,
8/18/2013,11:39:16,21.499674,-158.650299,7.36,0,96,0,28.87,
8/18/2013,11:42:23,21.499538,-158.650009,1.29,900,96,0,33.6,1
8/18/2013,11:45:30,21.499468,-158.649796,7.4,2124,125,0,23.37,1
8/18/2013,11:48:32,21.499367,-158.649109,-102,0,87,0,71.96,
8/18/2013,11:51:39,21.499239,-158.649353,6,1188,78,0,28.98,1
8/18/2013,11:54:45,21.499128,-158.6492,11.84,3600,106,0,20.07,1
8/18/2013,11:57:51,21.498177,-158.648682,13.7,972,148,0,118.55,1
8/18/2013,12:00:59,21.497986,-158.64856,0.29,4356,178,0,24.71,1
8/18/2013,12:04:08,21.497839,-158.648407,11.3,828,142,0,22.75,
8/18/2013,12:07:18,21.497629,-158.648224,8.83,2376,108,0,30.06,1
8/18/2013,12:10:28,21.497307,-158.648071,6.01,2628,232,0,39.15,1
8/18/2013,12:13:39,21.494444,-158.644348,9.47,2664,154,0,499.71,1
8/18/2013,12:16:49,21.494072,-158.644287,11.52,1692,111,0,41.84,1
8/18/2013,12:19:58,21.493616,-158.644058,8.51,2664,154,0,55.97,1
8/18/2013,12:23:07,21.493269,-158.644043,-1.4,1260,140,0,38.62,1
8/18/2013,12:26:16,21.493174,-158.64415,-6.25,1980,205,0,15.3,
8/18/2013,12:29:36,21.492535,-158.644302,-91.44,864,210,0,72.77,1
8/18/2013,12:32:47,21.492065,-158.644165,-38.04,0,197,0,54.15,1
8/18/2013,12:35:57,21.491665,-158.644043,16.34,0,183,0,46.23,
8/18/2013,12:39:09,21.491175,-158.644226,-49.24,0,201,0,57.68,
8/18/2013,12:42:22,21.490692,-158.644226,-56.08,0,78,0,53.71,
8/18/2013,12:45:35,21.491474,-158.64624,-1.12,51768,248,0,225.79,1
8/18/2013,12:48:45,21.490414,-158.645874,-7.07,21924,153,0,123.8,1
8/18/2013,12:51:55,21.488728,-158.644638,-3.23,23652,344,0,226.94,1
8/18/2013,12:55:05,21.488832,-158.643707,3.35,40068,170,0,97.02,1
8/18/2013,12:58:15,21.486729,-158.640961,15.97,21168,86,0,367.98,
8/18/2013,13:01:19,21.487131,-158.645081,25.21,17928,35,0,428.62,1
8/18/2013,13:04:23,21.490778,-158.653671,7.97,24048,333,0,976.92,1
8/18/2013,13:07:26,21.48757,-158.653641,-5.56,10584,136,0,356.73,1
8/18/2013,13:10:32,21.486879,-158.653244,11.2,7308,62,0,87.13,1
8/18/2013,13:13:35,21.485069,-158.651855,11.88,28548,139,0,247.31,
8/18/2013,13:16:36,21.486887,-158.655548,10.07,11520,306,0,432.29,1
8/18/2013,13:19:41,21.486687,-158.658676,23.03,0,224,0,324.41,1
8/18/2013,13:22:50,21.486288,-158.658966,13.39,0,140,0,53.56,
8/18/2013,13:25:56,21.485958,-158.659119,14.93,0,252,0,39.96,
8/18/2013,13:29:12,21.485533,-158.659241,12.15,0,312,0,48.91,
8/18/2013,13:32:21,21.485134,-158.659332,21.98,0,231,0,45.35,
8/18/2013,13:35:27,21.484858,-158.659363,10.28,0,301,0,30.86,
8/18/2013,13:38:31,21.485247,-158.659943,13.2,24768,331,0,73.98,1
8/18/2013,13:41:35,21.491941,-158.662155,11.89,21456,26,0,778.73,1
8/18/2013,13:44:39,21.49826,-158.663376,5.88,39744,310,0,713.91,1
8/18/2013,13:47:49,21.500618,-158.662064,10.81,30132,144,0,295.25,1
8/18/2013,13:50:59,21.498655,-158.662613,6.3,35568,201,0,225.54,1
8/18/2013,13:54:11,21.500587,-158.660995,3.41,11736,8,0,272.35,1
8/18/2013,13:57:57,21.504431,-158.659073,13.49,35028,25,0,471.42,1
8/18/2013,14:04:23,21.501501,-158.651566,5.41,35244,149,0,842.21,1
8/18/2013,14:14:29,21.503963,-158.641129,7.65,20556,22,0,1113.93,1
8/18/2013,14:17:38,21.50046,-158.640656,2.79,27864,120,0,392.58,1
8/18/2013,14:20:43,21.505995,-158.645798,7.6,25920,342,0,813.5,1
8/18/2013,14:23:48,21.50396,-158.643448,20.4,5508,169,0,332.13,1
8/18/2013,14:26:54,21.506191,-158.642303,4.8,15984,133,0,274.91,1
8/18/2013,14:30:00,21.505545,-158.638336,4.54,23400,34,0,416.64,1
8/18/2013,14:33:05,21.511168,-158.632553,42.39,34704,328,0,865.36,1
8/18/2013,14:36:10,21.514126,-158.625473,7.7,20556,126,0,802.88,1
8/18/2013,14:39:16,21.508192,-158.623917,-7.51,6840,349,0,679.18,1
8/18/2013,14:42:22,21.502789,-158.62558,24.88,41760,171,0,624.93,1
8/18/2013,14:45:27,21.496111,-158.625687,6.18,24624,342,0,742.64,1
8/18/2013,14:48:35,21.490362,-158.627975,11.14,44784,309,0,681.68,1
8/18/2013,14:51:45,21.483324,-158.630569,9.94,34200,170,0,827.33,1
8/18/2013,14:54:53,21.478666,-158.632645,13.49,39708,153,0,560.72,1
8/18/2013,14:58:00,21.472261,-158.632782,14.64,40752,161,0,712.34,1
8/18/2013,15:01:06,21.465637,-158.634262,12.5,23580,91,0,752.31,1
8/18/2013,15:06:59,21.457905,-158.626114,10.41,28440,175,0,1204.23,1
8/18/2013,15:16:17,21.446487,-158.61348,-3.45,0,0,0,1822.51,1
8/18/2013,15:19:22,21.438015,-158.603943,19.39,38880,153,0,1364.46,
8/18/2013,15:22:23,21.438702,-158.609573,-13.75,9576,18,0,587.7,
8/18/2013,15:25:23,21.439926,-158.614258,1.02,41616,352,0,503.64,
8/18/2013,15:28:24,21.446922,-158.613663,25.11,26820,56,0,780.35,1
8/18/2013,15:31:27,21.447813,-158.611008,22.5,0,341,0,292.1,1
8/18/2013,15:34:51,21.448141,-158.61142,14.72,1332,311,0,56.11,1
8/18/2013,15:39:52,21.448296,-158.611786,12.03,17100,348,0,41.62,1
8/18/2013,15:43:49,21.450298,-158.607101,8.99,9288,83,0,533.53,1
8/18/2013,15:46:52,21.452206,-158.6035,-1.26,28980,350,0,428.83,1
8/18/2013,15:49:56,21.455938,-158.601166,23.61,25236,4,0,480.16,1
8/18/2013,15:53:00,21.454947,-158.595856,14.33,0,135,0,560.47,1
8/18/2013,15:56:02,21.4557,-158.595016,10.38,55368,187,0,120.7,1
8/18/2013,15:59:04,21.458691,-158.594177,17.6,28692,345,0,343.73,1
8/18/2013,16:02:13,21.461523,-158.593353,8.65,22716,61,0,326.25,1
8/18/2013,16:05:30,21.466738,-158.592041,23.68,19908,59,0,595.56,1
8/18/2013,16:08:48,21.467623,-158.589798,13.25,108,68,0,252.11,1
8/18/2013,16:12:08,21.470423,-158.587021,5.66,27432,339,0,423.69,1
8/18/2013,16:15:24,21.471508,-158.583679,12.64,15120,8,0,366.27,1
8/18/2013,16:18:39,21.469997,-158.579437,21.5,24804,111,0,470.01,1
8/18/2013,16:21:53,21.472574,-158.577545,39.21,24732,184,0,347.05,1
8/18/2013,16:25:08,21.48391,-158.590698,18.15,42264,331,0,1855.03,1
8/18/2013,16:28:27,21.492146,-158.589844,25.65,18360,90,0,920.05,1
8/18/2013,16:31:45,21.495583,-158.58493,13.22,26316,324,0,636.04,1
8/18/2013,16:35:03,21.497921,-158.581802,25.19,20376,97,0,415.11,1
8/18/2013,16:38:17,21.496407,-158.576126,23.03,24120,50,0,610.89,1
8/18/2013,16:41:34,21.5033,-158.57637,21.31,17316,76,0,766.88,1
8/18/2013,16:44:53,21.503191,-158.574341,25.02,936,349,0,210.26,1
8/18/2013,16:48:11,21.504929,-158.573151,18.56,13824,34,0,229.14,1
8/18/2013,16:51:26,21.504454,-158.569061,27.87,30132,136,0,426.41,1
8/18/2013,16:54:42,21.500973,-158.562622,16.62,29016,16,0,770.44,1
8/18/2013,16:57:56,21.5026,-158.559647,9.45,14832,173,0,357.02,1
8/18/2013,17:01:14,21.503973,-158.55574,4.99,35424,344,0,432.07,1
8/18/2013,17:04:30,21.50716,-158.554031,18.67,32652,341,0,396.03,1
8/18/2013,17:07:48,21.506882,-158.550186,11.28,25344,153,0,398.98,1
8/18/2013,17:11:33,21.504868,-158.54361,12,576,114,0,716.22,1
8/18/2013,17:14:47,21.500061,-158.537735,-14.34,33732,180,0,809.4,1
8/18/2013,17:18:05,21.498489,-158.532837,5.68,23364,346,0,536.04,1
8/18/2013,17:21:19,21.498281,-158.52861,26.32,13032,353,0,437.93,1
8/18/2013,17:24:36,21.498453,-158.525864,20.53,22752,13,0,284.74,1
8/18/2013,17:27:50,21.49349,-158.519821,4.49,6480,57,0,833.93,1
8/18/2013,17:31:07,21.493654,-158.514542,13.37,16848,22,0,546.48,1
8/18/2013,17:34:23,21.493158,-158.509521,19.48,33552,141,0,522.4,1
8/18/2013,17:37:39,21.484184,-158.499939,20.62,39744,150,0,1406.64,1
8/18/2013,17:40:56,21.479731,-158.494003,14.72,36648,146,0,788.93,1
8/18/2013,17:45:10,21.474905,-158.486816,26.06,74196,183,0,917.06,1
8/18/2013,17:49:43,21.471338,-158.479401,55.72,9576,332,0,863.73,1
8/18/2013,17:53:06,21.468122,-158.474411,208.14,20016,89,0,628.1,1
8/18/2013,17:57:06,21.464703,-158.468781,237.88,23868,82,0,695.67,1
8/18/2013,18:04:35,21.455032,-158.452652,18.34,16848,54,0,1985.55,1
8/18/2013,18:15:15,21.455769,-158.436066,174.03,37836,134,0,1718.43,1
8/18/2013,18:18:24,21.459465,-158.435303,179.97,33408,312,0,418.49,1
8/18/2013,18:22:03,21.459181,-158.433792,12.42,612,325,0,159.53,1
8/18/2013,18:29:38,21.466497,-158.435898,-5.2,38844,320,0,842.19,1
8/18/2013,18:32:44,21.469355,-158.433456,4.58,3924,89,0,406.02,1
8/18/2013,18:35:50,21.472189,-158.432388,6.99,12096,18,0,333.94,1
8/18/2013,18:38:54,21.467743,-158.424408,-44.27,10512,48,0,962.44,1
8/18/2013,18:41:58,21.472252,-158.421036,44.25,25848,357,0,610.85,1
8/18/2013,18:45:04,21.472916,-158.416733,2.94,35928,330,0,451.34,1
8/18/2013,18:48:10,21.481413,-158.420319,8.14,20088,11,0,1015.07,1
8/18/2013,18:51:19,21.484707,-158.418564,8.95,36252,337,0,408.82,1
8/18/2013,18:54:25,21.489761,-158.418777,4.18,42984,318,0,562.41,1
8/18/2013,18:57:30,21.48979,-158.414185,-1.76,21708,118,0,475.12,1
8/18/2013,19:00:38,21.489933,-158.4086,3.06,35784,335,0,578.07,1
8/18/2013,19:03:39,21.489082,-158.401031,24.23,15156,78,0,788.82,1
8/18/2013,19:06:37,21.492378,-158.399673,136.36,11628,123,0,392.51,1
8/18/2013,19:09:37,21.488813,-158.39151,68.55,38376,109,0,932.98,1
8/18/2013,19:12:36,21.488876,-158.38559,128.86,17136,17,0,612.56,1
8/18/2013,19:15:40,21.495365,-158.383087,19.34,35388,117,0,766.61,1
8/18/2013,19:18:39,21.499039,-158.380096,-31.5,9000,317,0,512.5,1
8/18/2013,19:21:38,21.501549,-158.373199,45.8,25344,4,0,766.19,1
8/18/2013,19:24:36,21.504974,-158.366608,321.24,9864,39,0,781.02,1
8/18/2013,19:27:35,21.51066,-158.363678,154.15,12168,44,0,701.16,1
8/18/2013,19:30:34,21.515772,-158.359436,168.63,4284,233,0,718.11,1
8/18/2013,19:33:35,21.52191,-158.358536,36.15,43956,335,0,688.83,1
8/18/2013,19:36:34,21.527462,-158.357697,72.26,16452,340,0,623.42,1
8/18/2013,19:39:41,21.532309,-158.356476,30.7,79524,107,0,553.56,1
8/18/2013,19:42:40,21.534355,-158.354309,11.99,12492,31,0,319.37,1
8/18/2013,19:45:39,21.539169,-158.351028,27.44,11844,21,0,633.8,1
8/18/2013,19:48:44,21.544666,-158.349335,21.65,38664,100,0,635.83,1
8/18/2013,19:51:43,21.549614,-158.34552,3.27,8748,215,0,677.05,1
8/18/2013,19:55:02,21.551912,-158.33757,32.73,12816,105,0,860.99,1
8/18/2013,19:58:02,21.555233,-158.332855,12.24,18468,61,0,611.67,1
8/18/2013,20:01:03,21.556244,-158.326309,59.7,12024,8,0,686.24,1
8/18/2013,20:04:02,21.559568,-158.322983,20.92,14076,137,0,504.9,1
8/18/2013,20:07:00,21.559057,-158.316818,10.12,7056,152,0,640.08,1
8/18/2013,20:09:58,21.561989,-158.311508,5.34,14076,91,0,638.62,1
8/18/2013,20:12:56,21.564079,-158.30632,53.5,28980,107,0,584.68,1
8/18/2013,20:15:54,21.567749,-158.29837,53.91,21492,41,0,917.83,1
8/18/2013,20:18:52,21.568567,-158.288986,95.08,10764,193,0,974.65,1
8/18/2013,20:21:50,21.572206,-158.277954,48.39,19116,24,0,1210.43,1
8/18/2013,20:24:53,21.573872,-158.276398,35.81,72,186,0,245.37,1
8/18/2013,20:27:53,21.5739,-158.27623,32.81,1944,72,0,17.65,1
8/18/2013,20:30:57,21.573843,-158.276398,27.88,252,266,0,18.49,
8/18/2013,20:34:02,21.573938,-158.27655,47.02,2484,129,0,18.94,
8/18/2013,20:37:08,21.573927,-158.276703,-3.16,432,55,0,15.87,
8/18/2013,20:40:14,21.573793,-158.276337,21.26,612,158,0,40.67,
8/18/2013,20:43:21,21.573931,-158.276474,42.12,1548,139,0,20.88,
8/18/2013,20:46:27,21.57378,-158.276245,22.87,2484,306,0,29.03,
8/18/2013,20:49:36,21.573864,-158.27626,29.46,0,132,0,9.47,
8/18/2013,20:52:45,21.573736,-158.276276,31.6,0,80,0,14.33,
8/18/2013,20:55:56,21.57387,-158.276581,-59.07,3564,128,0,34.88,
8/18/2013,20:59:11,21.573772,-158.276474,-50.66,0,131,0,15.53,
8/18/2013,21:02:39,21.573982,-158.276627,26.27,3672,111,0,28.21,
8/18/2013,21:06:09,21.573965,-158.276718,0.51,6984,122,0,9.6,
8/18/2013,21:09:49,21.573683,-158.276398,-77.99,10152,109,0,45.59,
8/18/2013,21:13:11,21.573957,-158.276627,20.84,7596,299,0,38.59,
8/18/2013,21:16:40,21.573971,-158.276749,6.21,3204,134,0,12.71,
8/18/2013,21:20:26,21.573734,-158.276138,39.42,0,281,0,68.46,
8/18/2013,21:23:39,21.573895,-158.276367,45.77,0,118,0,29.69,
8/18/2013,21:27:01,21.573853,-158.276352,60.55,0,212,0,4.92,
8/18/2013,21:30:19,21.573853,-158.276474,44.08,5544,136,0,12.62,
8/18/2013,21:33:24,21.573862,-158.276306,76.13,4140,286,0,17.4,
8/18/2013,21:36:29,21.573919,-158.276489,46.39,0,285,0,19.96,
8/18/2013,21:39:35,21.573822,-158.276337,62.27,0,84,0,19.06,
8/18/2013,21:42:39,21.573866,-158.276459,51.03,0,290,0,13.53,
8/18/2013,21:45:42,21.573969,-158.276825,20.96,684,276,0,39.54,
8/18/2013,21:48:45,21.573797,-158.276047,94.17,0,240,0,82.69,
8/18/2013,21:51:48,21.573597,-158.276138,101.75,0,104,0,24.15,
8/18/2013,21:54:51,21.573807,-158.276138,103.68,0,125,0,23.35,
8/18/2013,21:58:08,21.573872,-158.275726,113.9,10620,284,0,43.21,
8/18/2013,22:02:35,21.57412,-158.276245,8.23,0,90,0,60.34,
8/18/2013,22:08:03,21.57408,-158.276398,36.84,0,87,0,16.43,
8/18/2013,22:11:06,21.57373,-158.276688,163.01,0,88,0,49.13,
8/18/2013,22:14:09,21.574064,-158.276382,32.18,0,94,0,48.79,
8/18/2013,22:17:16,21.574089,-158.276733,87.22,0,54,0,36.4,
8/18/2013,22:20:19,21.574112,-158.276321,21.06,0,81,0,42.68,
8/18/2013,22:23:25,21.57403,-158.276367,31.55,0,66,0,10.28,
8/18/2013,22:26:31,21.573978,-158.276352,42.77,0,150,0,5.99,
8/18/2013,22:29:39,21.574024,-158.276367,43.52,0,57,0,5.34,
8/18/2013,22:32:46,21.574068,-158.276337,14.92,180,126,0,5.79,
8/18/2013,22:35:53,21.57406,-158.276337,26.41,0,163,0,0.89,
8/18/2013,22:39:01,21.574186,-158.276321,-1.93,0,58,0,14.11,
8/18/2013,22:42:34,21.574102,-158.276306,22.59,288,137,0,9.47,
8/18/2013,22:45:47,21.574055,-158.27626,31.36,288,348,0,7.07,
8/18/2013,22:48:49,21.574114,-158.276367,37.47,216,161,0,12.86,
8/18/2013,22:51:56,21.574106,-158.276291,35.21,108,138,0,7.91,
8/18/2013,22:55:16,21.574188,-158.276459,32.6,7272,289,0,19.62,
8/18/2013,22:58:20,21.57416,-158.276657,74.49,504,291,0,20.71,
8/18/2013,23:01:22,21.573833,-158.276123,58.78,180,133,0,66.11,
8/18/2013,23:04:20,21.574093,-158.276443,61.03,144,176,0,43.94,
8/18/2013,23:07:20,21.574068,-158.276276,30.51,0,93,0,17.49,
8/18/2013,23:10:21,21.574083,-158.276352,11.61,0,122,0,8.03,
8/18/2013,23:13:22,21.574516,-158.275528,7.51,4644,67,0,97.87,1
8/18/2013,23:16:21,21.574991,-158.27388,15.22,3996,79,0,178.41,1
8/18/2013,23:19:20,21.575602,-158.272842,156.92,5328,87,0,127.03,1
8/18/2013,23:22:18,21.575809,-158.27063,32.83,0,225,0,229.88,1
8/18/2013,23:25:16,21.575644,-158.270538,28.59,576,213,0,20.67,
8/18/2013,23:28:15,21.575953,-158.26796,10.47,10296,84,0,268.78,1
8/18/2013,23:31:14,21.576576,-158.264053,18.79,6804,103,0,409.89,1
8/18/2013,23:34:13,21.576939,-158.260284,11.96,6480,90,0,391.81,1
8/18/2013,23:37:12,21.574896,-158.257706,600.68,8712,76,0,350.24,1
8/18/2013,23:40:10,21.578146,-158.251358,37.03,11916,97,0,749.31,1
8/18/2013,23:43:10,21.57789,-158.247269,25.76,11484,80,0,423.77,1
8/18/2013,23:46:11,21.578348,-158.242996,20.05,7632,84,0,444.76,1
8/18/2013,23:49:13,21.57872,-158.239273,8.01,8424,83,0,387.18,1
8/18/2013,23:52:13,21.577946,-158.223511,24.12,57852,96,0,1632.09,1
8/18/2013,23:55:11,21.58107,-158.189362,-28.54,83700,89,0,3548.09,1
8/18/2013,23:58:12,21.573751,-158.152908,13.11,77400,105,-4,3856.29,1
8/19/2013,0:01:12,21.564034,-158.117844,16.22,86364,116,-2,0,1
8/19/2013,0:04:14,21.542744,-158.096298,175.63,74448,138,0,3251.08,1
8/19/2013,0:07:15,21.521357,-158.071945,293.56,81504,134,0,3464.19,1
8/19/2013,0:10:13,21.494152,-158.049225,98.92,35640,129,0,3830.86,1
8/19/2013,0:13:14,21.474264,-158.015213,224.07,111204,111,0,4156.34,1
8/19/2013,0:16:13,21.439224,-157.994797,184.76,114660,189,0,4432.26,1
8/19/2013,0:19:10,21.395027,-157.982895,-58.46,104796,115,0,5066.57,1
8/19/2013,0:22:08,21.384636,-157.932983,68.18,12636,86,0,5295.28,1
8/19/2013,0:25:07,21.373085,-157.918045,36.12,40716,101,0,2010.5,1
8/19/2013,0:28:05,21.373096,-157.917862,24.42,0,141,0,18.99,1
8/19/2013,0:31:04,21.359646,-157.899582,29.39,64836,168,0,2412.46,1
8/19/2013,0:34:05,21.327204,-157.868088,22.44,107532,146,0,4863.39,1
8/19/2013,0:37:06,21.300865,-157.834183,51.96,22608,122,0,4573.1,1
8/19/2013,0:40:04,21.30895,-157.819885,122.79,45720,57,0,1732.69,1
8/19/2013,0:43:06,21.316471,-157.811676,73.18,0,276,0,1192.7,1
8/19/2013,0:46:16,21.316645,-157.811417,135.93,0,275,0,33.08,
8/19/2013,0:49:22,21.316801,-157.811676,0.47,0,235,0,31.95,
8/19/2013,0:53:08,21.316645,-157.811676,46.81,0,232,0,17.35,
8/19/2013,0:56:53,21.316542,-157.811569,274.6,0,2,0,15.94,
8/19/2013,0:59:58,21.316603,-157.811523,135.8,0,166,0,8.29,
8/19/2013,1:03:09,21.316298,-157.81163,306.14,2196,352,0,35.68,
8/19/2013,1:06:25,21.316713,-157.811584,81.51,4644,359,0,46.39,
8/19/2013,1:09:36,21.31661,-157.811539,91.38,0,258,0,12.37,
8/19/2013,1:12:43,21.316591,-157.811523,65.22,900,184,0,2.69,
8/19/2013,1:15:53,21.316633,-157.811508,116.74,0,232,0,4.92,
8/19/2013,1:19:01,21.316599,-157.811508,100.72,576,206,0,3.78,
8/19/2013,1:22:08,21.316666,-157.81131,104.66,936,143,0,21.82,
8/19/2013,1:25:31,21.316742,-157.811295,47.54,1116,83,0,8.59,
8/19/2013,1:28:51,21.316629,-157.8116,82.39,12600,229,0,34,
